id	nr_urz	miasto	woj	powiat	gmina	rodzaj_urzedu	urzad	kod	adres	nazwa_bel_1	nazwa_bel_2	odes³anie_do_starostwa	skrot	nazwa_1	nazwa_2	nazwa_ca³a	konto_oplat_geodezyjnych	jaka nazwa
2658	2613	Wolsztyn	wielkopolskie	wolsztyñski	Wolsztyn	9	Urz¹d Miasta i Gminy	64-200	ul. Rynek 1	Urz¹d Miasta	w Wolsztynie	2614	UMWolsztynie	Urz¹d Miasta w Wolsztynie		Urz¹d Miasta w Wolsztynie		
2657	2614	Wolsztyn	wielkopolskie	wolsztyñski	Wolsztyn	4	Starostwo Powiatowe	64-200	ul. 5-go Stycznia 5			0	SPWolsztynie	Starostwo Powiatowe w Wolsztynie		Starostwo Powiatowe w Wolsztynie		
1830	2615	Przemêt	wielkopolskie	wolsztyñski	Przemêt	10	Urz¹d Gminy	64-234	ul. Jagielloñska 8	Urz¹d Gminy	Przemêt	2614	UMPrzemêt	Urz¹d Gminy Przemêt		Urz¹d Gminy Przemêt		
2067	2616	Siedlec	wielkopolskie	wolsztyñski	Siedlec	10	Urz¹d Gminy	64-212	ul. Zb¹szyñska 17	Urz¹d Gminy	w Siedlcu	2614	UMSiedlcu	Urz¹d Gminy w Siedlcu		Urz¹d Gminy w Siedlcu		
1319	2617	Marki	mazowieckie	wo³omiñski	Marki	8	Urz¹d Miasta	05-270	Al. Pi³sudskiego 95	Urz¹d Miasta	Marki	2625	UMMarki	Urz¹d Miasta Marki		Urz¹d Miasta Marki		
717	2618	Jadów	mazowieckie	wo³omiñski	Jadów	10	Urz¹d Gminy	05-280	ul. Jana Paw³a II 17	Urz¹d Gminy	Jadów	2625	UMJadów	Urz¹d Gminy Jadów		Urz¹d Gminy Jadów		
391	2619	D¹brówka	mazowieckie	wo³omiñski	D¹brówka	10	Urz¹d Gminy	05-252	ul. Koœciuszki 14	Urz¹d Gminy	D¹brówka	2625	UMD¹brówka	Urz¹d Gminy D¹brówka		Urz¹d Gminy D¹brówka		
1921	2620	Radzymin	mazowieckie	wo³omiñski	Radzymin	9	Urz¹d Miasta i Gminy	05-250	ul. Koœciuszki 2	Urz¹d Miasta i Gminy	Radzymin	2625	UMRadzymin	Urz¹d Miasta i Gminy Radzymin		Urz¹d Miasta i Gminy Radzymin		
1791	2621	Poœwiêtne	mazowieckie	wo³omiñski	Poœwiêtne	10	Urz¹d Gminy	05-326	ul. Krótka 1	Urz¹d Gminy	Poœwiêtne	2625	UMPoœwiêtne2	Urz¹d Gminy Poœwiêtne		Urz¹d Gminy Poœwiêtne		
2769	2622	Zielonka	mazowieckie	wo³omiñski	Zielonka	8	Urz¹d Miasta	05-220	ul. Lipowa 5	Urz¹d Miasta	Zielonka	2625	UMZielonka	Urz¹d Miasta Zielonka		Urz¹d Miasta Zielonka		
2240	2623	Strachówka	mazowieckie	wo³omiñski	Strachówka	10	Urz¹d Gminy	05-282	ul. Norwida 6	Urz¹d Gminy	Strachówka	2625	UMStrachówka	Urz¹d Gminy Strachówka		Urz¹d Gminy Strachówka		
2661	2624	Wo³omin	mazowieckie	wo³omiñski	Wo³omin	9	Urz¹d Miasta i Gminy	05-200	ul. Ogrodowa 4	Urz¹d Miejski	w Wo³ominie	2625	UMWo³ominie	Urz¹d Miejski w Wo³ominie		Urz¹d Miejski w Wo³ominie		
2660	2625	Wo³omin	mazowieckie	wo³omiñski	Wo³omin	4	Starostwo Powiatowe	05-200	ul. Powstañców 8/10			0	SPWo³ominie	Starostwo Powiatowe w Wo³ominie		Starostwo Powiatowe w Wo³ominie	a82102010420000810200167353	
2423	2626	T³uszcz	mazowieckie	wo³omiñski	T³uszcz	9	Urz¹d Miasta i Gminy	05-240	ul. Warszawska 10	Urz¹d Miejski	w T³uszczu	2625	UMT³uszczu	Urz¹d Miejski w T³uszczu		Urz¹d Miejski w T³uszczu		
2738	2627	Z¹bki	mazowieckie	wo³omiñski	Z¹bki	8	Urz¹d Miasta	05-091	ul. Wojska Polskiego 10	Urz¹d Miasta	Z¹bki	2625	UMZ¹bki	Urz¹d Miasta Z¹bki		Urz¹d Miasta Z¹bki		
907	2628	Koby³ka	mazowieckie	wo³omiñski	Koby³ka	8	Urz¹d Miasta	05-230	ul. Wo³omiñska 1	Urz¹d Miasta	Koby³ka	2625	UMKoby³ka	Urz¹d Miasta Koby³ka		Urz¹d Miasta Koby³ka		
873	2629	Klembów	mazowieckie	wo³omiñski	Klembów	10	Urz¹d Gminy	05-205	ul. Gen. ¯ymirskiego 38	Urz¹d Gminy	w Klembowie	2625	UMKlembowie	Urz¹d Gminy w Klembowie		Urz¹d Gminy w Klembowie		
2662	2630	Wo³ów	dolnoœl¹skie	wo³owski	Wo³ów	4	Starostwo Powiatowe	56-100	Pl. Piastowski 2			0	SPWo³owie	Starostwo Powiatowe w Wo³owie		Starostwo Powiatowe w Wo³owie		
2608	2631	Wiñsko	dolnoœl¹skie	wo³owski	Wiñsko	10	Urz¹d Gminy	56-160	Pl. Wolnoœci 2	Urz¹d Gminy	Wiñsko	2630	UMWiñsko	Urz¹d Gminy Wiñsko		Urz¹d Gminy Wiñsko		
2663	2632	Wo³ów	dolnoœl¹skie	wo³owski	Wo³ów	9	Urz¹d Miasta i Gminy	56-100	ul. Rynek 34	Urz¹d Miejski	w Wo³owie	2630	UMWo³owie	Urz¹d Miejski w Wo³owie		Urz¹d Miejski w Wo³owie		
193	2633	Brzeg Dolny	dolnoœl¹skie	wo³owski	Brzeg Dolny	9	Urz¹d Miasta i Gminy	56-120	ul. Kolejowa 29	Urz¹d Miejski	w Brzegu Dolnym	2630	UMBrzegu Dolnym	Urz¹d Miejski w Brzegu Dolnym		Urz¹d Miejski w Brzegu Dolnym		
900	2634	Kobierzyce	dolnoœl¹skie	wroc³awski	Kobierzyce	10	Urz¹d Gminy	55-040	Al. Pa³acowa 1	Urz¹d Gminy	Kobierzyce	2640	UMKobierzyce	Urz¹d Gminy Kobierzyce		Urz¹d Gminy Kobierzyce		
2155	2635	Sobótka	dolnoœl¹skie	wroc³awski	Sobótka	9	Urz¹d Miasta i Gminy	55-050	ul. Rynek 1	Urz¹d Miasta i Gminy	Sobótka	2640	UMSobótka	Urz¹d Miasta i Gminy Sobótka		Urz¹d Miasta i Gminy Sobótka		
847	2636	K¹ty Wroc³awskie	dolnoœl¹skie	wroc³awski	K¹ty Wroc³awskie	9	Urz¹d Miasta i Gminy	55-080	ul. Rynek - Ratusz 1	Urz¹d Miasta i Gminy	w K¹tach Wroc³awskich	2640	UMK¹tach Wroc³awskich	Urz¹d Miasta i Gminy w K¹tach Wroc³awskich		Urz¹d Miasta i Gminy w K¹tach Wroc³awskich		
1362	2637	Mietków	dolnoœl¹skie	wroc³awski	Mietków	10	Urz¹d Gminy	55-081	ul. Kolejowa 35	Urz¹d Gminy	Mietków	2640	UMMietków	Urz¹d Gminy Mietków		Urz¹d Gminy Mietków		
346	2638	Czernica	dolnoœl¹skie	wroc³awski	Czernica	10	Urz¹d Gminy	55-003	ul. Kolejowa 3	Urz¹d Gminy	Czernica	2640	UMCzernica	Urz¹d Gminy Czernica		Urz¹d Gminy Czernica		
2812	2639	¯órawina	dolnoœl¹skie	wroc³awski	¯órawina	10	Urz¹d Gminy	55-020	ul. Kolejowa 6	Urz¹d Gminy	¯órawina	2640	UM¯órawina	Urz¹d Gminy ¯órawina		Urz¹d Gminy ¯órawina		
2670	2640	Wroc³aw	dolnoœl¹skie	wroc³awski	Wroc³aw	4	Starostwo Powiatowe	50-040	ul. Koœciuszki 131			0	SPWroc³awiu	Starostwo Powiatowe we Wroc³awiu		Starostwo Powiatowe we Wroc³awiu		
407	2641	Mirków	dolnoœl¹skie	wroc³awski	D³ugo³êka	10	Urz¹d Gminy	55-095	ul. Robotnicza 12	Urz¹d Gminy	D³ugo³êka	2640	UMD³ugo³êka	Urz¹d Gminy D³ugo³êka		Urz¹d Gminy D³ugo³êka		
792	2642	Jordanów Œl¹ski	dolnoœl¹skie	wroc³awski	Jordanów Œl¹ski	10	Urz¹d Gminy	55-065	ul. Wroc³awska 55	Urz¹d Gminy	Jordanów Œl¹ski	2640	UMJordanów Œl¹ski	Urz¹d Gminy Jordanów Œl¹ski		Urz¹d Gminy Jordanów Œl¹ski		
2390	2643	Siechnice	dolnoœl¹skie	wroc³awski	Siechnice	9	Urz¹d Miasta i Gminy	55-011	ul. Jana Paw³a II 12	Urz¹d Miejski	w Siechnicach	2640	UMSiechnicach	Urz¹d Miejski w Siechnicach		Urz¹d Miejski w Siechnicach		
2673	2644	Wrzeœnia	wielkopolskie	wrzesiñski	Wrzeœnia	4	Starostwo Powiatowe	62-300	ul. Chopina 10			0	SPWrzeœni	Starostwo Powiatowe we Wrzeœni		Starostwo Powiatowe we Wrzeœni		
1465	2645	Nekla	wielkopolskie	wrzesiñski	Nekla	9	Urz¹d Miasta i Gminy	62-330	ul. Dworcowa 10	Urz¹d Miasta i Gminy	Nekla	2644	UMNekla	Urz¹d Miasta i Gminy Nekla		Urz¹d Miasta i Gminy Nekla		
2674	2646	Wrzeœnia	wielkopolskie	wrzesiñski	Wrzeœnia	9	Urz¹d Miasta i Gminy	62-300	ul. Ratuszowa 1	Urz¹d Miasta i Gminy	we Wrzeœni	2644	UMWrzeœni	Urz¹d Miasta i Gminy we Wrzeœni		Urz¹d Miasta i Gminy we Wrzeœni		
1878	2647	Pyzdry	wielkopolskie	wrzesiñski	Pyzdry	9	Urz¹d Miasta i Gminy	62-310	ul. Taczanowskiego 1	Urz¹d Miejski	w Pyzdrach	2644	UMPyzdrach	Urz¹d Miejski w Pyzdrach		Urz¹d Miejski w Pyzdrach		
925	2648	Ko³aczkowo	wielkopolskie	wrzesiñski	Ko³aczkowo	10	Urz¹d Gminy	62-306	Pl. W³adys³awa Reymonta 3	Urz¹d Gminy	Ko³aczkowo	2644	UMKo³aczkowo	Urz¹d Gminy Ko³aczkowo		Urz¹d Gminy Ko³aczkowo		
1391	2649	Mi³os³aw	wielkopolskie	wrzesiñski	Mi³os³aw	9	Urz¹d Miasta i Gminy	62-320	ul. Wrzesiñska 19	Urz¹d Miasta i Gminy	Mi³os³aw	2644	UMMi³os³aw	Urz¹d Miasta i Gminy Mi³os³aw		Urz¹d Miasta i Gminy Mi³os³aw		
2333	2650	Szlichtyngowa	lubuskie	wschowski	Szlichtyngowa	9	Urz¹d Miasta i Gminy	67-407	ul. Rynek 1	Urz¹d Miasta i Gminy	w Szlichtyngowej	2652	UMSzlichtyngowej	Urz¹d Miasta i Gminy w Szlichtyngowej		Urz¹d Miasta i Gminy w Szlichtyngowej		
2676	2651	Wschowa	lubuskie	wschowski	Wschowa	9	Urz¹d Miasta i Gminy	67-400	ul. Rynek 1	Urz¹d Miasta i Gminy	Wschowa	2652	UMWschowa	Urz¹d Miasta i Gminy Wschowa		Urz¹d Miasta i Gminy Wschowa		
2675	2652	Wschowa	lubuskie	wschowski	Wschowa	4	Starostwo Powiatowe	67-400	Pl. Kosynierów 1c			0	SPWschowie	Starostwo Powiatowe we Wschowie		Starostwo Powiatowe we Wschowie		
2124	2653	S³awa	lubuskie	wschowski	S³awa	9	Urz¹d Miasta i Gminy	67-410	ul. Henryka Pobo¿nego 10	Urz¹d Miejski	S³awa	2652	UMS³awa	Urz¹d Miejski S³awa		Urz¹d Miejski S³awa		
2684	2654	Wysokie Mazowieckie	podlaskie	wysokomazowiecki	Wysokie Mazowieckie	4	Starostwo Powiatowe	18-200	ul. Ludowa 15a			0	SPWysokiem Mazowieckiem	Starostwo Powiatowe w Wysokiem Mazowieckiem		Starostwo Powiatowe w Wysokiem Mazowieckiem		
2165	2655	Soko³y	podlaskie	wysokomazowiecki	Soko³y	10	Urz¹d Gminy	18-218	ul. Rynek Mickiewicza 10	Urz¹d Gminy	Soko³y	2654	UMSoko³y	Urz¹d Gminy Soko³y		Urz¹d Gminy Soko³y		
905	2656	Kobylin-Borzymy	podlaskie	wysokomazowiecki	Kobylin-Borzymy	10	Urz¹d Gminy	18-204	ul. G³ówna 11	Urz¹d Gminy	Kobylin-Borzymy	2654	UMKobylin-Borzymy	Urz¹d Gminy Kobylin-Borzymy		Urz¹d Gminy Kobylin-Borzymy		
1078	2657	Kulesze Koœcielne	podlaskie	wysokomazowiecki	Kulesze Koœcielne	10	Urz¹d Gminy	18-208	ul. G³ówna 6	Urz¹d Gminy	Kulesze Koœcielne	2654	UMKulesze Koœcielne	Urz¹d Gminy Kulesze Koœcielne		Urz¹d Gminy Kulesze Koœcielne		
2330	2658	Szepietowo	podlaskie	wysokomazowiecki	Szepietowo	8	Urz¹d Miasta	18-210	ul. G³ówna 6	Urz¹d Miejski	w Szepietowo	2654	UMSzepietowo	Urz¹d Miejski w Szepietowo		Urz¹d Miejski w Szepietowo		
1511	2659	Nowe Piekuty	podlaskie	wysokomazowiecki	Nowe Piekuty	10	Urz¹d Gminy	18-212	ul. G³ówna 8	Urz¹d Gminy	Nowe Piekuty	2654	UMNowe Piekuty	Urz¹d Gminy Nowe Piekuty		Urz¹d Gminy Nowe Piekuty		
2686	2660	Wysokie Mazowieckie	podlaskie	wysokomazowiecki	Wysokie Mazowieckie	8	Urz¹d Miasta	18-200	ul. Ludowa 15	Urz¹d Miasta	Wysokie Mazowieckie	2654	UMWysokie Mazowieckie	Urz¹d Miasta Wysokie Mazowieckie		Urz¹d Miasta Wysokie Mazowieckie		
370	2661	Czy¿ew	podlaskie	wysokomazowiecki	Czy¿ew	9	Urz¹d Miasta	18-220	ul. Mazowiecka 34	Urz¹d Miejski	w Czy¿ewie	2654	UMCzy¿ewie	Urz¹d Miejski w Czy¿ewie		Urz¹d Miejski w Czy¿ewie		
300	2662	Ciechanowiec	podlaskie	wysokomazowiecki	Ciechanowiec	9	Urz¹d Miasta i Gminy	18-230	ul. Mickiewicza 1	Urz¹d Miejski	w Ciechanowcu	2654	UMCiechanowcu	Urz¹d Miejski w Ciechanowcu		Urz¹d Miejski w Ciechanowcu		
2685	2663	Wysokie Mazowieckie	podlaskie	wysokomazowiecki	Wysokie Mazowieckie	10	Urz¹d Gminy	18-200	ul. Mickiewicza 1a	Urz¹d Gminy	Wysokie Mazowieckie	2654	UMWysokie Mazowieckie	Urz¹d Gminy Wysokie Mazowieckie		Urz¹d Gminy Wysokie Mazowieckie		
884	2664	Klukowo	podlaskie	wysokomazowiecki	Klukowo	10	Urz¹d Gminy	18-214	ul. Mazowiecka 14	Urz¹d Gminy	Klukowo	2654	UMKlukowo	Urz¹d Gminy Klukowo		Urz¹d Gminy Klukowo		
2688	2665	Wyszków	mazowieckie	wyszkowski	Wyszków	4	Starostwo Powiatowe	07-200	Al. Ró¿ 2			0	SPWyszkowie	Starostwo Powiatowe w Wyszkowie		Starostwo Powiatowe w Wyszkowie		
2689	2666	Wyszków	mazowieckie	wyszkowski	Wyszków	9	Urz¹d Miasta i Gminy	07-200	Al. Ró¿ 2	Urz¹d Miejski	w Wyszkowie	2665	UMWyszkowie	Urz¹d Miejski w Wyszkowie		Urz¹d Miejski w Wyszkowie		
174	2667	Brañszczyk	mazowieckie	wyszkowski	Brañszczyk	10	Urz¹d Gminy	07-221	ul. Jana Paw³a II 45	Urz¹d Gminy	Brañszczyk	2665	UMBrañszczyk	Urz¹d Gminy Brañszczyk		Urz¹d Gminy Brañszczyk		
2015	2668	Rz¹œnik	mazowieckie	wyszkowski	Rz¹œnik	10	Urz¹d Gminy	07-205	ul. Jesionowa 3	Urz¹d Gminy	Rz¹œnik	2665	UMRz¹œnik	Urz¹d Gminy Rz¹œnik		Urz¹d Gminy Rz¹œnik		
408	2669	D³ugosiod³o	mazowieckie	wyszkowski	D³ugosiod³o	10	Urz¹d Gminy	07-210	ul. Koœciuszki 2	Urz¹d Gminy	D³ugosiod³o	2665	UMD³ugosiod³o	Urz¹d Gminy D³ugosiod³o		Urz¹d Gminy D³ugosiod³o		
2695	2670	Zabrodzie	mazowieckie	wyszkowski	Zabrodzie	10	Urz¹d Gminy	07-230	ul. Reymonta 51	Urz¹d Gminy	w Zabrodziu	2665	UMZabrodziu	Urz¹d Gminy w Zabrodziu		Urz¹d Gminy w Zabrodziu		
2172	2671	Somianka	mazowieckie	wyszkowski	Somianka	10	Urz¹d Gminy	07-203	Somianka 16 b	Urz¹d Gminy	Somianka	2665	UMSomianka	Urz¹d Gminy Somianka		Urz¹d Gminy Somianka		
1990	2672	Rutki-Kossaki	podlaskie	zambrowski	Rutki	10	Urz¹d Gminy	18-312	ul. 11 Listopada 7	Urz¹d Gminy	Rutki	2674	UMRutki	Urz¹d Gminy Rutki		Urz¹d Gminy Rutki		
2343	2673	Szumowo	podlaskie	zambrowski	Szumowo	10	Urz¹d Gminy	18-305	ul. 1 Maja 50	Urz¹d Gminy	Szumowo	2674	UMSzumowo	Urz¹d Gminy Szumowo		Urz¹d Gminy Szumowo		
2716	2674	Zambrów	podlaskie	zambrowski	Zambrów	4	Starostwo Powiatowe	18-300	ul. Fabryczna 3			0	SPZambrowie	Starostwo Powiatowe w Zambrowie		Starostwo Powiatowe w Zambrowie		
2717	2675	Zambrów	podlaskie	zambrowski	Zambrów	10	Urz¹d Gminy	18-300	ul. Fabryczna 3	Urz¹d Gminy	Zambrów	2674	UMZambrów	Urz¹d Gminy Zambrów		Urz¹d Gminy Zambrów		
2718	2676	Zambrów	podlaskie	zambrowski	Zambrów	8	Urz¹d Miasta	18-300	ul. Fabryczna 3	Urz¹d Miasta	Zambrów	2674	UMZambrów	Urz¹d Miasta Zambrów		Urz¹d Miasta Zambrów		
927	2677	Ko³aki Koœcielne	podlaskie	zambrowski	Ko³aki Koœcielne	10	Urz¹d Gminy	18-315	ul. Koœcielna 11	Urz¹d Gminy	Ko³aki Koœcielne	2674	UMKo³aki Koœcielne	Urz¹d Gminy Ko³aki Koœcielne		Urz¹d Gminy Ko³aki Koœcielne		
2309	2678	Szczebrzeszyn	lubelskie	zamojski	Szczebrzeszyn	9	Urz¹d Miasta i Gminy	22-460	Pl. Koœciuszki 1	Urz¹d Miejski	w Szczebrzeszynie	2688	UMSzczebrzeszynie	Urz¹d Miejski w Szczebrzeszynie		Urz¹d Miejski w Szczebrzeszynie		
2107	2679	Skierbieszów	lubelskie	zamojski	Skierbieszów	10	Urz¹d Gminy	22-420	ul. Rynek 1	Urz¹d Gminy	Skierbieszów	2688	UMSkierbieszów	Urz¹d Gminy Skierbieszów		Urz¹d Gminy Skierbieszów		
2785	2680	Zwierzyniec	lubelskie	zamojski	Zwierzyniec	9	Urz¹d Miasta i Gminy	22-470	ul. Rynek 1	Urz¹d Miejski	w Zwierzyñcu	2688	UMZwierzyñcu	Urz¹d Miejski w Zwierzyñcu		Urz¹d Miejski w Zwierzyñcu		
939	2681	Komarów-Osada	lubelskie	zamojski	Komarów-Osada	10	Urz¹d Gminy	22-435	ul. Rynek 15	Urz¹d Gminy	Komarów-Osada	2688	UMKomarów-Osada	Urz¹d Gminy Komarów-Osada		Urz¹d Gminy Komarów-Osada		
619	2682	Grabowiec	lubelskie	zamojski	Grabowiec	10	Urz¹d Gminy	22-425	ul. Rynek 3	Urz¹d Gminy	Grabowiec	2688	UMGrabowiec	Urz¹d Gminy Grabowiec		Urz¹d Gminy Grabowiec		
2095	2683	Sitno	lubelskie	zamojski	Sitno	10	Urz¹d Gminy	22-424	Sitno 73	Urz¹d Gminy	w Sitnie	2688	UMSitnie	Urz¹d Gminy w Sitnie		Urz¹d Gminy w Sitnie		
2221	2684	Stary Zamoœæ	lubelskie	zamojski	Stary Zamoœæ	10	Urz¹d Gminy	22-417	Stary Zamoœæ 6	Urz¹d Gminy	Stary Zamoœæ	2688	UMStary Zamoœæ	Urz¹d Gminy Stary Zamoœæ		Urz¹d Gminy Stary Zamoœæ		
1018	2685	Krasnobród	lubelskie	zamojski	Krasnobród	9	Urz¹d Miasta i Gminy	22-440	ul. 3 Maja 36	Urz¹d Miejski	w Krasnobrodzie	2688	UMKrasnobrodzie	Urz¹d Miejski w Krasnobrodzie		Urz¹d Miejski w Krasnobrodzie		
1890	2686	Radecznica	lubelskie	zamojski	Radecznica	10	Urz¹d Gminy	22-463	ul. Prusa 21	Urz¹d Gminy	w Radecznicy	2688	UMRadecznicy	Urz¹d Gminy w Radecznicy		Urz¹d Gminy w Radecznicy		
2720	2687	Zamoœæ	lubelskie	zamojski	Zamoœæ	10	Urz¹d Gminy	22-400	ul. Peowiaków 92	Urz¹d Gminy	Zamoœæ	2688	UMZamoœæ	Urz¹d Gminy Zamoœæ		Urz¹d Gminy Zamoœæ		
2719	2688	Zamoœæ	lubelskie	zamojski	Zamoœæ	4	Starostwo Powiatowe	22-400	ul. Przemys³owa 4			0	SPZamoœciu	Starostwo Powiatowe w Zamoœciu		Starostwo Powiatowe w Zamoœciu		
1221	2689	£abunie	lubelskie	zamojski	£abunie	10	Urz¹d Gminy	22-437	ul. Zamojska 50	Urz¹d Gminy	£abunie	2688	UM£abunie	Urz¹d Gminy £abunie		Urz¹d Gminy £abunie		
3	2690	Adamów	lubelskie	zamojski	Adamów	10	Urz¹d Gminy	22-442	Adamów 11b	Urz¹d Gminy	Adamów	2688	UMAdamów	Urz¹d Gminy Adamów		Urz¹d Gminy Adamów (Zamojska)		
1337	2691	Mi¹czyn	lubelskie	zamojski	Mi¹czyn	10	Urz¹d Gminy	22-455	Mi¹czyn 107	Urz¹d Gminy	Mi¹czyn	2688	UMMi¹czyn	Urz¹d Gminy Mi¹czyn		Urz¹d Gminy Mi¹czyn		
1478	2692	Nielisz	lubelskie	zamojski	Nielisz	10	Urz¹d Gminy	22-413	Nielisz	Urz¹d Gminy	Nielisz	2688	UMNielisz	Urz¹d Gminy Nielisz		Urz¹d Gminy Nielisz		
2287	2693	Su³ów	lubelskie	zamojski	Su³ów	10	Urz¹d Gminy	22-448	Su³ów 63	Urz¹d Gminy	Su³ów	2688	UMSu³ów	Urz¹d Gminy Su³ów		Urz¹d Gminy Su³ów		
700	2694	Irz¹dze	œl¹skie	zawierciañski	Irz¹dze	10	Urz¹d Gminy	42-446	Irz¹dze 124	Urz¹d Gminy	Irz¹dze	2702	UMIrz¹dze	Urz¹d Gminy Irz¹dze		Urz¹d Gminy Irz¹dze		
1557	2695	Ogrodzieniec	œl¹skie	zawierciañski	Ogrodzieniec	9	Urz¹d Miasta i Gminy	42-440	Pl. Wolnoœci 25	Urz¹d Miasta i Gminy	Ogrodzieniec	2702	UMOgrodzieniec	Urz¹d Miasta i Gminy Ogrodzieniec		Urz¹d Miasta i Gminy Ogrodzieniec		
1032	2696	Kroczyce	œl¹skie	zawierciañski	Kroczyce	10	Urz¹d Gminy	42-425	ul. Batalionów Ch³opskich 29	Urz¹d Gminy	Kroczyce	2702	UMKroczyce	Urz¹d Gminy Kroczyce		Urz¹d Gminy Kroczyce		
1786	2697	Porêba	œl¹skie	zawierciañski	Porêba	8	Urz¹d Miasta	42-480	ul. Dworcowa 1	Urz¹d Miasta	Porêba	2702	UMPorêba	Urz¹d Miasta Porêba		Urz¹d Miasta Porêba		
2632	2698	W³odowice	œl¹skie	zawierciañski	W³odowice	10	Urz¹d Gminy	42-421	ul. Krakowska 26	Urz¹d Gminy	W³odowice	2702	UMW³odowice	Urz¹d Gminy W³odowice		Urz¹d Gminy W³odowice		
2794	2699	¯arnowiec	œl¹skie	zawierciañski	¯arnowiec	10	Urz¹d Gminy	42-439	ul. Krakowska 34	Urz¹d Gminy	¯arnowiec	2702	UM¯arnowiec	Urz¹d Gminy ¯arnowiec		Urz¹d Gminy ¯arnowiec		
2735	2700	Zawiercie	œl¹skie	zawierciañski	Zawiercie	8	Urz¹d Miasta	42-400	ul. Leœna 2	Urz¹d Miejski	w Zawierciu	2702	UMZawierciu	Urz¹d Miejski w Zawierciu		Urz¹d Miejski w Zawierciu		
2316	2701	Szczekociny	œl¹skie	zawierciañski	Szczekociny	9	Urz¹d Miasta i Gminy	42-445	ul. Senatorska 2	Urz¹d Miasta i Gminy	w Szczekocinach	2702	UMSzczekocinach	Urz¹d Miasta i Gminy w Szczekocinach		Urz¹d Miasta i Gminy w Szczekocinach		
2734	2702	Zawiercie	œl¹skie	zawierciañski	Zawiercie	4	Starostwo Powiatowe	42-400	ul. Sienkiewicza 34			0	SPZawierciu	Starostwo Powiatowe w Zawierciu		Starostwo Powiatowe w Zawierciu		
1242	2703	£azy	œl¹skie	zawierciañski	£azy	9	Urz¹d Miasta i Gminy	42-450	ul. Traugutta 15	Urz¹d Miejski	w £azach	2702	UM£azach	Urz¹d Miejski w £azach		Urz¹d Miejski w £azach		
1722	2704	Pilica	œl¹skie	zawierciañski	Pilica	9	Urz¹d Miasta i Gminy	42-436	ul. ¯arnowiecka 46a	Urz¹d Miasta i Gminy	Pilica	2702	UMPilica	Urz¹d Miasta i Gminy Pilica		Urz¹d Miasta i Gminy Pilica		
38	2705	Bardo	dolnoœl¹skie	z¹bkowicki	Bardo	9	Urz¹d Miasta i Gminy	57-256	ul. Rynek 2	Urz¹d Miasta i Gminy	w Bardzie	2711	UMBardzie	Urz¹d Miasta i Gminy w Bardzie		Urz¹d Miasta i Gminy w Bardzie		
2783	2706	Z³oty Stok	dolnoœl¹skie	z¹bkowicki	Z³oty Stok	9	Urz¹d Miasta i Gminy	57-250	ul. Rynek 22	Urz¹d Miejski	w Z³otym Stoku	2711	UMZ³otym Stoku	Urz¹d Miejski w Z³otym Stoku		Urz¹d Miejski w Z³otym Stoku		
2239	2707	Stoszowice	dolnoœl¹skie	z¹bkowicki	Stoszowice	10	Urz¹d Gminy	57-213	Stoszowice 97	Urz¹d Gminy	Stoszowice	2711	UMStoszowice	Urz¹d Gminy Stoszowice		Urz¹d Gminy Stoszowice		
2740	2708	Z¹bkowice Œl¹skie	dolnoœl¹skie	z¹bkowicki	Z¹bkowice Œl¹skie	9	Urz¹d Miasta i Gminy	57-200	ul. 1 Maja 15	Urz¹d Miejski	w Z¹bkowicach Œl¹skich	2711	UMZ¹bkowice Œl¹skie	Urz¹d Miejski w Z¹bkowicach Œl¹skich		Urz¹d Miejski w Z¹bkowicach Œl¹skich		
308	2709	Ciep³owody	dolnoœl¹skie	z¹bkowicki	Ciep³owody	10	Urz¹d Gminy	57-211	ul. Kolejowa 3	Urz¹d Gminy	Cip³owody	2711	UMCip³owody	Urz¹d Gminy Cip³owody		Urz¹d Gminy Cip³owody		
2771	2710	Ziêbice	dolnoœl¹skie	z¹bkowicki	Ziêbice	9	Urz¹d Miasta i Gminy	57-220	ul. Przemys³owa 10	Urz¹d Miejski	w Ziêbicach	2711	UMZiêbicach	Urz¹d Miejski w Ziêbicach		Urz¹d Miejski w Ziêbicach		
2739	2711	Z¹bkowice Œl¹skie	dolnoœl¹skie	z¹bkowicki	Z¹bkowice Œl¹skie	4	Starostwo Powiatowe	57-200	ul. Prusa 5			0	SPZ¹bkowicach Œl¹skich	Starostwo Powiatowe w Z¹bkowicach Œl¹skich		Starostwo Powiatowe w Z¹bkowicach Œl¹skich		
811	2712	Kamieniec Z¹bkowicki	dolnoœl¹skie	z¹bkowicki	Kamieniec Z¹bkowicki	10	Urz¹d Gminy	57-230	ul. Z¹bkowicka 26	Urz¹d Gminy	Kamieniec Z¹bkowicki	2711	UMKamieniec Z¹bkowicki	Urz¹d Gminy Kamieniec Z¹bkowicki		Urz¹d Gminy Kamieniec Z¹bkowicki		
2723	2713	Zapolice	³ódzkie	zduñskowolski	Zapolice	10	Urz¹d Gminy	98-161	Pl. Stra¿acki 5	Urz¹d Gminy	Zapolice	2717	UMZapolice	Urz¹d Gminy Zapolice		Urz¹d Gminy Zapolice		
